,0
1168,-0.09938317652559227
1169,-0.09938317652559227
1170,-0.09938317652559227
1171,-0.09938317652559227
1172,-1.9225978046870968
1173,-0.09938317652559227
1174,-0.09938317652559227
1175,-0.09938317652559227
1176,-0.09938317652559227
1177,-0.09938317652559227
1178,-1.9196571137902232
1179,-0.09938317652559227
1180,-1.9167025243263078
1181,-1.913753252971294
1182,-0.09938317652559227
1183,-0.09938317652559227
1184,-0.09938317652559227
1185,-0.09938317652559227
1186,-0.09938317652559227
1187,-1.9108101941407836
1188,-0.09938317652559227
1189,-0.09938317652559227
1190,-1.9079087653308124
1191,-1.9050202308667945
1192,-0.09938317652559227
1193,-0.09938317652559227
1194,-0.09938317652559227
1195,-0.09938317652559227
1196,-0.09938317652559227
1197,-0.09938317652559227
1198,-0.09938317652559227
1199,-0.09938317652559227
1200,-1.9021016790302119
1201,-1.8991316947535617
1202,-1.8961359291604498
1203,-1.893127741266836
1204,-0.09938317652559227
1205,-1.8900947319398071
1206,-1.8870653446348413
1207,-0.09938317652559227
1208,-0.09938317652559227
1209,-1.8840507963079027
1210,-0.09938317652559227
1211,-1.8810130595301064
1212,-0.09938317652559227
1213,-0.09938317652559227
1214,-0.09938317652559227
1215,-0.09938317652559227
1216,-0.09938317652559227
1217,-1.8779305874160086
1218,-0.09938317652559227
1219,-1.8748280567448004
1220,-1.8716795299523403
1221,-0.09938317652559227
1222,-1.8685872457634183
1223,-1.86546810895208
1224,-1.8623460507535416
1225,-0.09938317652559227
1226,-0.09938317652559227
1227,-0.09938317652559227
1228,-0.09938317652559227
1229,-1.8592597565536
1230,-0.09938317652559227
1231,-0.09938317652559227
1232,-1.8561768359552118
1233,-1.853029928700849
1234,-0.09938317652559227
1235,-0.09938317652559227
1236,-0.09938317652559227
1237,-0.09938317652559227
1238,-0.09938317652559227
1239,-0.09938317652559227
1240,-0.09938317652559227
1241,-0.09938317652559227
1242,-0.09938317652559227
1243,-0.09938317652559227
1244,-0.09938317652559227
1245,-1.8498611442182922
1246,-0.09938317652559227
1247,-0.09938317652559227
1248,-0.09938317652559227
1249,-0.09938317652559227
1250,-1.8466673080859612
1251,-0.09938317652559227
1252,-1.843476394058465
1253,-1.8402668471158234
1254,-0.09938317652559227
1255,-1.837064050855601
1256,-0.09938317652559227
1257,-0.09938317652559227
1258,-1.8338267849057999
1259,-0.09938317652559227
1260,-0.09938317652559227
1261,-0.09938317652559227
1262,-1.8306133197999686
1263,-0.09938317652559227
1264,-0.09938317652559227
1265,-1.8273657116730109
1266,-1.824091441925933
1267,-0.09938317652559227
1268,-0.09938317652559227
1269,-0.09938317652559227
1270,-0.09938317652559227
1271,-1.8207887657083441
1272,-0.09938317652559227
1273,-0.09938317652559227
1274,-0.09938317652559227
1275,-0.09938317652559227
1276,-0.09938317652559227
1277,-0.09938317652559227
1278,-1.817478535006712
1279,-1.8141780278526352
1280,-0.09938317652559227
1281,-0.09938317652559227
1282,-0.09938317652559227
1283,-0.09938317652559227
1284,-0.09938317652559227
1285,-0.09938317652559227
1286,-0.09938317652559227
1287,-1.8108598776358868
1288,-0.09938317652559227
1289,-0.09938317652559227
1290,-0.09938317652559227
1291,-0.09938317652559227
1292,-1.807565287125058
1293,-1.8042566069988288
1294,-0.09938317652559227
1295,-1.8009461192793375
1296,-0.09938317652559227
1297,-1.7976017710802472
1298,-1.7941963592051782
1299,-1.7907970025325464
1300,-1.7874052849370854
1301,-0.09938317652559227
1302,-1.7840298056952741
1303,-0.09938317652559227
1304,-0.09938317652559227
1305,-1.7806139402856322
1306,-0.09938317652559227
1307,-0.09938317652559227
1308,-0.09938317652559227
1309,-0.09938317652559227
1310,-1.77723586078118
1311,-0.09938317652559227
1312,-0.09938317652559227
1313,-0.09938317652559227
1314,-0.09938317652559227
1315,-0.09938317652559227
1316,-1.7738217073538278
1317,-0.09938317652559227
1318,-0.09938317652559227
1319,-1.7703611734891047
1320,-1.766897661097223
1321,-0.09938317652559227
1322,-1.7634163743321767
1323,-0.09938317652559227
1324,-0.09938317652559227
1325,-0.09938317652559227
1326,-0.09938317652559227
1327,-0.09938317652559227
1328,-0.09938317652559227
1329,-1.7599021034141509
1330,-0.09938317652559227
1331,-0.09938317652559227
1332,-0.09938317652559227
1333,-0.09938317652559227
1334,-0.09938317652559227
1335,-0.09938317652559227
1336,-1.7564160227088605
1337,-0.09938317652559227
1338,-0.09938317652559227
1339,-1.7529081107069584
1340,-0.09938317652559227
1341,-0.09938317652559227
1342,-1.7494271230878007
1343,-0.09938317652559227
1344,-0.09938317652559227
1345,-1.7458994310901543
1346,-1.7423143763493398
1347,-1.7387419956293333
1348,-1.7351766707453418
1349,-0.09938317652559227
1350,-1.731654598789034
1351,-0.09938317652559227
1352,-0.09938317652559227
1353,-0.09938317652559227
1354,-0.09938317652559227
1355,-0.09938317652559227
1356,-1.728088706732288
1357,-0.09938317652559227
1358,-1.7245502995680733
1359,-1.7209643223206161
1360,-0.09938317652559227
1361,-1.7173536230840087
1362,-0.09938317652559227
1363,-1.7137623480457538
1364,-1.7101509832899846
1365,-1.7065175164365645
1366,-0.09938317652559227
1367,-1.7029249183141322
1368,-0.09938317652559227
1369,-1.6992912356928023
1370,-0.09938317652559227
1371,-0.09938317652559227
1372,-0.09938317652559227
1373,-1.6956122438151497
1374,-1.6919490030788864
1375,-0.09938317652559227
1376,-1.6882601107449473
1377,-1.684603855955311
1378,-0.09938317652559227
1379,-0.09938317652559227
1380,-1.68092564751928
1381,-1.677203490708721
1382,-0.09938317652559227
1383,-1.6735008020299755
1384,-1.6697755685469382
1385,-0.09938317652559227
1386,-1.6660621499107136
1387,-0.09938317652559227
1388,-1.662367595907817
1389,-0.09938317652559227
1390,-0.09938317652559227
1391,-1.6586918686498273
1392,-0.09938317652559227
1393,-0.09938317652559227
1394,-0.09938317652559227
1395,-0.09938317652559227
1396,-0.09938317652559227
1397,-1.6549873048976989
1398,-1.6513067809620834
1399,-0.09938317652559227
1400,-0.09938317652559227
1401,-0.09938317652559227
1402,-1.6476167699200115
1403,-0.09938317652559227
1404,-0.09938317652559227
1405,-1.6439511301874148
1406,-1.6402864136554252
1407,-1.6365895709739797
1408,-0.09938317652559227
1409,-0.09938317652559227
1410,-1.6329000345787656
1411,-0.09938317652559227
1412,-0.09938317652559227
1413,-0.09938317652559227
1414,-0.09938317652559227
1415,-0.09938317652559227
1416,-1.6292244767785986
1417,-0.09938317652559227
1418,-1.6254931554227212
1419,-1.6217884803130875
1420,-1.6180876936826845
1421,-1.614409203698013
1422,-1.6107323638260274
1423,-0.09938317652559227
1424,-1.6070406526955823
1425,-1.603308799438936
1426,-1.5995714255785458
1427,-0.09938317652559227
1428,-0.09938317652559227
1429,-0.09938317652559227
1430,-1.5958017651783576
1431,-0.09938317652559227
1432,-0.09938317652559227
1433,-1.592038364961912
1434,-0.09938317652559227
1435,-1.588293116244103
1436,-1.5845670789172757
1437,-0.09938317652559227
1438,-1.5808229455061638
1439,-1.577081060436079
1440,-0.09938317652559227
1441,-0.09938317652559227
1442,-0.09938317652559227
1443,-0.09938317652559227
1444,-1.573313840337079
1445,-1.5695421175060784
1446,-1.5657300914677963
1447,-0.09938317652559227
1448,-1.5619247826457676
1449,-0.09938317652559227
1450,-1.5580838158363672
1451,-1.5542397125392542
1452,-0.09938317652559227
1453,-1.5503975097415608
1454,-0.09938317652559227
1455,-1.5465285975570884
1456,-1.5426460884537778
1457,-0.09938317652559227
1458,-0.09938317652559227
1459,-0.09938317652559227
1460,-1.5387819162014638
1461,-1.5349707282099387
1462,-1.531167369640762
1463,-1.5274060177071656
1464,-1.5236411814676822
1465,-0.09938317652559227
1466,-0.09938317652559227
1467,-1.5198696033273993
1468,-0.09938317652559227
1469,-1.5160672963354613
1470,-0.09938317652559227
1471,-1.5122056099152597
1472,-0.09938317652559227
1473,-1.5083057083075806
1474,-0.09938317652559227
1475,-1.5043966477806834
1476,-1.5004372802902397
1477,-0.09938317652559227
1478,-1.4964645156144871
1479,-0.09938317652559227
1480,-0.09938317652559227
1481,-1.4924878164816229
1482,-0.09938317652559227
1483,-0.09938317652559227
1484,-0.09938317652559227
1485,-1.488510033514314
1486,-0.09938317652559227
1487,-0.09938317652559227
1488,-1.4844926972763446
1489,-1.4804743691052622
1490,-1.476445403311857
1491,-0.09938317652559227
1492,-0.09938317652559227
1493,-0.09938317652559227
1494,-0.09938317652559227
1495,-1.4723744215335908
1496,-1.4682854677602306
1497,-1.4641806071420933
1498,-0.09938317652559227
1499,-0.09938317652559227
1500,-1.4600318660914207
1501,-0.09938317652559227
1502,-0.09938317652559227
1503,-1.4558703387394358
1504,-1.4516661157695037
1505,-1.4474638452219435
1506,-0.09938317652559227
1507,-0.09938317652559227
1508,-0.09938317652559227
1509,-1.4432570185286988
1510,-0.09938317652559227
1511,-1.4390819169754137
1512,-0.09938317652559227
1513,-1.43494805490628
1514,-0.09938317652559227
1515,-0.09938317652559227
1516,-0.09938317652559227
1517,-0.09938317652559227
1518,-1.4308270353805097
1519,-0.09938317652559227
1520,-0.09938317652559227
1521,-0.09938317652559227
1522,-0.09938317652559227
1523,-0.09938317652559227
1524,-0.09938317652559227
1525,-0.09938317652559227
1526,-1.426646283329884
1527,-0.09938317652559227
1528,-0.09938317652559227
1529,-0.09938317652559227
1530,-1.4224439447725847
1531,-1.4182280018891624
1532,-0.09938317652559227
1533,-0.09938317652559227
1534,-1.4140169111406478
1535,-1.409820552440222
1536,-0.09938317652559227
1537,-1.4056132136593202
1538,-1.4013849705222614
1539,-0.09938317652559227
1540,-0.09938317652559227
1541,-1.39715547315201
1542,-1.3929402677043894
1543,-1.388741867051132
1544,-0.09938317652559227
1545,-0.09938317652559227
1546,-1.3845435121701553
1547,-0.09938317652559227
1548,-1.380349940449696
1549,-0.09938317652559227
1550,-1.3761794141080677
1551,-0.09938317652559227
1552,-0.09938317652559227
1553,-0.09938317652559227
1554,-1.3719645539543497
1555,-0.09938317652559227
1556,-0.09938317652559227
1557,-0.09938317652559227
1558,-0.09938317652559227
1559,-0.09938317652559227
1560,-0.09938317652559227
1561,-1.3677639366191436
1562,-0.09938317652559227
1563,-0.09938317652559227
1564,-0.09938317652559227
1565,-0.09938317652559227
1566,-0.09938317652559227
1567,-0.09938317652559227
1568,-0.09938317652559227
1569,-0.09938317652559227
1570,-0.09938317652559227
1571,-0.09938317652559227
1572,-1.3635468986077264
1573,-0.09938317652559227
1574,-0.09938317652559227
1575,-0.09938317652559227
1576,-0.09938317652559227
1577,-1.3593049017004106
1578,-0.09938317652559227
1579,-1.3550693346883467
1580,-1.350809858172749
1581,-0.09938317652559227
1582,-1.3465687345193211
1583,-0.09938317652559227
1584,-1.3423112732440015
1585,-0.09938317652559227
1586,-1.3380217927748674
1587,-0.09938317652559227
1588,-0.09938317652559227
1589,-0.09938317652559227
1590,-1.333715434421815
1591,-0.09938317652559227
1592,-0.09938317652559227
1593,-1.3294196156487488
1594,-0.09938317652559227
1595,-1.3251169448857811
1596,-0.09938317652559227
1597,-0.09938317652559227
1598,-0.09938317652559227
1599,-0.09938317652559227
1600,-1.32086709370595
1601,-0.09938317652559227
1602,-1.3165854480053858
1603,-1.3122756335040338
1604,-0.09938317652559227
1605,-0.09938317652559227
1606,-1.3079335416914675
1607,-0.09938317652559227
1608,-0.09938317652559227
1609,-0.09938317652559227
1610,-1.3035734579133456
1611,-0.09938317652559227
1612,-1.2992483959114896
1613,-1.2948791803969963
1614,-0.09938317652559227
1615,-0.09938317652559227
1616,-1.2905449451236368
1617,-0.09938317652559227
1618,-0.09938317652559227
1619,-0.09938317652559227
1620,-1.2862314782280397
1621,-0.09938317652559227
1622,-0.09938317652559227
1623,-1.281881131507394
1624,-0.09938317652559227
1625,-1.2775732800785524
1626,-0.09938317652559227
1627,-1.273258754152356
1628,-1.2689419464719298
1629,-0.09938317652559227
1630,-0.09938317652559227
1631,-1.2646409969382186
1632,-0.09938317652559227
1633,-0.09938317652559227
1634,-1.260319204282543
1635,-1.256002764097132
1636,-1.2516482959416215
1637,-0.09938317652559227
1638,-0.09938317652559227
1639,-1.2472687611475237
1640,-0.09938317652559227
1641,-0.09938317652559227
1642,-1.2428714168225723
1643,-1.2384615298263701
1644,-1.23401265630949
1645,-1.2295329978934457
1646,-1.225046853397977
1647,-0.09938317652559227
1648,-0.09938317652559227
1649,-1.2205242687255276
1650,-1.2160343952157895
1651,-0.09938317652559227
1652,-1.2115009365785778
1653,-0.09938317652559227
1654,-0.09938317652559227
1655,-0.09938317652559227
1656,-0.09938317652559227
1657,-1.2069778197174954
1658,-0.09938317652559227
1659,-1.2024891292321362
1660,-1.1980269233783376
1661,-0.09938317652559227
1662,-0.09938317652559227
1663,-0.09938317652559227
1664,-0.09938317652559227
1665,-1.1935814609107234
1666,-1.189156402956322
1667,-1.1847040564423528
1668,-0.09938317652559227
1669,-0.09938317652559227
1670,-1.1801911212949332
1671,-0.09938317652559227
1672,-0.09938317652559227
1673,-1.1756652922268183
1674,-0.09938317652559227
1675,-0.09938317652559227
1676,-0.09938317652559227
1677,-0.09938317652559227
1678,-1.1711198994049963
1679,-0.09938317652559227
1680,-1.1665664225784886
1681,-0.09938317652559227
1682,-0.09938317652559227
1683,-0.09938317652559227
1684,-1.1620364789726527
1685,-0.09938317652559227
1686,-0.09938317652559227
1687,-0.09938317652559227
1688,-0.09938317652559227
1689,-0.09938317652559227
1690,-1.1575098717197403
1691,-0.09938317652559227
1692,-1.152967052596977
1693,-1.1484029579566497
1694,-1.143816806454716
1695,-1.1391990911440806
1696,-0.09938317652559227
1697,-0.09938317652559227
1698,-0.09938317652559227
1699,-1.134581816905162
1700,-1.1299446656728453
1701,-0.09938317652559227
1702,-0.09938317652559227
1703,-0.09938317652559227
1704,-0.09938317652559227
1705,-1.1252936358129644
1706,-1.1206307719517827
1707,-0.09938317652559227
1708,-0.09938317652559227
1709,-1.1159477837317202
1710,-1.1112362858310474
1711,-1.1065503510227692
1712,-1.1018378995466016
1713,-0.09938317652559227
1714,-1.0971481759566282
1715,-0.09938317652559227
1716,-0.09938317652559227
1717,-1.0924996094751103
1718,-0.09938317652559227
1719,-0.09938317652559227
1720,-1.0878568373237698
1721,-0.09938317652559227
1722,-0.09938317652559227
1723,-1.083181266419515
1724,-0.09938317652559227
1725,-1.0784647754443377
1726,-0.09938317652559227
1727,-1.073737538131161
1728,-1.0690450912071507
1729,-1.0643486044032129
1730,-1.0596501558675542
1731,-0.09938317652559227
1732,-1.0548944027586167
1733,-0.09938317652559227
1734,-0.09938317652559227
1735,-0.09938317652559227
1736,-1.0501575650994823
1737,-0.09938317652559227
1738,-0.09938317652559227
1739,-0.09938317652559227
1740,-0.09938317652559227
1741,-0.09938317652559227
1742,-0.09938317652559227
1743,-1.0453890328268243
1744,-1.0406433843753453
1745,-1.0358687632283647
1746,-1.0311015452749517
1747,-1.026342504830179
1748,-0.09938317652559227
1749,-1.0215588997126435
1750,-0.09938317652559227
1751,-0.09938317652559227
1752,-0.09938317652559227
1753,-0.09938317652559227
1754,-0.09938317652559227
1755,-1.0167888547524864
1756,-1.0120180156951903
1757,-0.09938317652559227
1758,-1.007225705236822
1759,-0.09938317652559227
1760,-0.09938317652559227
1761,-0.09938317652559227
1762,-0.09938317652559227
1763,-0.09938317652559227
1764,-0.09938317652559227
1765,-0.09938317652559227
1766,-0.09938317652559227
1767,-0.09938317652559227
1768,-0.09938317652559227
1769,-0.09938317652559227
1770,-1.0024490585116772
1771,-0.9976441968287917
1772,-0.09938317652559227
1773,-0.09938317652559227
1774,-0.09938317652559227
1775,-0.09938317652559227
1776,-0.9928441628828759
1777,-0.09938317652559227
1778,-0.09938317652559227
1779,-0.09938317652559227
1780,-0.09938317652559227
1781,-0.09938317652559227
1782,-0.09938317652559227
1783,-0.09938317652559227
1784,-0.9880385722632944
1785,-0.9832090353916735
1786,-0.09938317652559227
1787,-0.978324242306279
1788,-0.09938317652559227
1789,-0.09938317652559227
1790,-0.09938317652559227
1791,-0.09938317652559227
1792,-0.9734030621716276
1793,-0.09938317652559227
1794,-0.9684771146511226
1795,-0.9635567317594749
1796,-0.09938317652559227
1797,-0.09938317652559227
1798,-0.09938317652559227
1799,-0.09938317652559227
1800,-0.09938317652559227
1801,-0.09938317652559227
1802,-0.9586122074866886
1803,-0.9536710670557457
1804,-0.9486803435376845
1805,-0.9436549902828946
1806,-0.09938317652559227
1807,-0.9386416676426003
1808,-0.09938317652559227
1809,-0.9336088830533101
1810,-0.9285559086620825
1811,-0.9234880467121034
1812,-0.9184042811537946
1813,-0.9133429780314997
1814,-0.09938317652559227
1815,-0.09938317652559227
1816,-0.9082401881700735
1817,-0.9030848440914083
1818,-0.09938317652559227
1819,-0.09938317652559227
1820,-0.8979189022737495
1821,-0.09938317652559227
1822,-0.09938317652559227
1823,-0.09938317652559227
1824,-0.8927532692298474
1825,-0.09938317652559227
1826,-0.8875753875546275
1827,-0.09938317652559227
1828,-0.09938317652559227
1829,-0.09938317652559227
1830,-0.09938317652559227
1831,-0.8823727307878221
1832,-0.09938317652559227
1833,-0.09938317652559227
1834,-0.8771350827320454
1835,-0.09938317652559227
1836,-0.8718860698139265
1837,-0.09938317652559227
1838,-0.09938317652559227
1839,-0.8666399211255167
1840,-0.09938317652559227
1841,-0.09938317652559227
1842,-0.09938317652559227
1843,-0.09938317652559227
1844,-0.09938317652559227
1845,-0.8613640184885598
1846,-0.8560646775511126
1847,-0.09938317652559227
1848,-0.8507890468391784
1849,-0.09938317652559227
1850,-0.8454717614179271
1851,-0.09938317652559227
1852,-0.09938317652559227
1853,-0.8401586703005877
1854,-0.09938317652559227
1855,-0.8348349881902084
1856,-0.8294931453340331
1857,-0.09938317652559227
1858,-0.09938317652559227
1859,-0.09938317652559227
1860,-0.09938317652559227
1861,-0.8241098286250846
1862,-0.09938317652559227
1863,-0.09938317652559227
1864,-0.09938317652559227
1865,-0.09938317652559227
1866,-0.8186698087727193
1867,-0.09938317652559227
1868,-0.8132255642915605
1869,-0.09938317652559227
1870,-0.8077437839287278
1871,-0.09938317652559227
1872,-0.8022383235754731
1873,-0.7967186526177428
1874,-0.09938317652559227
1875,-0.09938317652559227
1876,-0.09938317652559227
1877,-0.09938317652559227
1878,-0.09938317652559227
1879,-0.09938317652559227
1880,-0.09938317652559227
1881,-0.09938317652559227
1882,-0.09938317652559227
1883,-0.09938317652559227
1884,-0.7911736456742093
1885,-0.09938317652559227
1886,-0.09938317652559227
1887,-0.7856240183706357
1888,-0.7800304380096509
1889,-0.09938317652559227
1890,-0.7744280610640627
1891,-0.09938317652559227
1892,-0.09938317652559227
1893,-0.09938317652559227
1894,-0.7687869010983759
1895,-0.7631120023596252
1896,-0.09938317652559227
1897,-0.09938317652559227
1898,-0.09938317652559227
1899,-0.757423947213527
1900,-0.751748046699046
1901,-0.7460948517517526
1902,-0.7403950092143724
1903,-0.7346731731646734
1904,-0.09938317652559227
1905,-0.09938317652559227
1906,-0.7289376859431892
1907,-0.09938317652559227
1908,-0.09938317652559227
1909,-0.09938317652559227
1910,-0.7231636720106894
1911,-0.09938317652559227
1912,-0.09938317652559227
1913,-0.7173915853574431
1914,-0.7115987590826931
1915,-0.7057813266315751
1916,-0.09938317652559227
1917,-0.6999267104189049
1918,-0.09938317652559227
1919,-0.09938317652559227
1920,-0.09938317652559227
1921,-0.6940419362829847
1922,-0.09938317652559227
1923,-0.09938317652559227
1924,-0.6881425103791787
1925,-0.09938317652559227
1926,-0.68225414288935
1927,-0.09938317652559227
1928,-0.09938317652559227
1929,-0.09938317652559227
1930,-0.09938317652559227
1931,-0.09938317652559227
1932,-0.6763499381752721
1933,-0.09938317652559227
1934,-0.09938317652559227
1935,-0.6704114971845762
1936,-0.6644653329997021
1937,-0.09938317652559227
1938,-0.6584625662813998
1939,-0.09938317652559227
1940,-0.09938317652559227
1941,-0.09938317652559227
1942,-0.6524003415713873
1943,-0.09938317652559227
1944,-0.6463429317423742
1945,-0.09938317652559227
1946,-0.6402824463753145
1947,-0.09938317652559227
1948,-0.6341685698055741
1949,-0.6280688084188679
1950,-0.09938317652559227
1951,-0.09938317652559227
1952,-0.09938317652559227
1953,-0.09938317652559227
1954,-0.09938317652559227
1955,-0.09938317652559227
1956,-0.09938317652559227
1957,-0.6219860087991769
1958,-0.09938317652559227
1959,-0.09938317652559227
1960,-0.6158631616613446
1961,-0.09938317652559227
1962,-0.09938317652559227
1963,-0.09938317652559227
1964,-0.6097147773355569
1965,-0.09938317652559227
1966,-0.09938317652559227
1967,-0.09938317652559227
1968,-0.09938317652559227
1969,-0.09938317652559227
1970,-0.09938317652559227
1971,-0.09938317652559227
1972,-0.09938317652559227
1973,-0.09938317652559227
1974,-0.09938317652559227
1975,-0.09938317652559227
1976,-0.09938317652559227
1977,-0.6035556709520417
1978,-0.5973731578334225
1979,-0.09938317652559227
1980,-0.5911986364214967
1981,-0.09938317652559227
1982,-0.09938317652559227
1983,-0.09938317652559227
1984,-0.09938317652559227
1985,-0.09938317652559227
1986,-0.5850121240978505
1987,-0.09938317652559227
1988,-0.09938317652559227
1989,-0.09938317652559227
1990,-0.09938317652559227
1991,-0.5788062026028941
1992,-0.5725813282697189
1993,-0.09938317652559227
1994,-0.5663468008386671
1995,-0.5600910314967622
1996,-0.09938317652559227
1997,-0.09938317652559227
1998,-0.5538138238703756
1999,-0.09938317652559227
2000,-0.09938317652559227
2001,-0.09938317652559227
2002,-0.5475301475987544
2003,-0.5412092176076567
2004,-0.09938317652559227
2005,-0.534882142861654
2006,-0.09938317652559227
2007,-0.5285680452106661
2008,-0.09938317652559227
2009,-0.09938317652559227
2010,-0.5222126076679134
2011,-0.09938317652559227
2012,-0.09938317652559227
2013,-0.5158388366677622
2014,-0.09938317652559227
2015,-0.5094811141859257
2016,-0.5030995682388707
2017,-0.09938317652559227
2018,-0.09938317652559227
2019,-0.4967276297385647
2020,-0.4903345914886591
2021,-0.09938317652559227
2022,-0.48394437873272766
2023,-0.4775451852438315
2024,-0.4711078027283642
2025,-0.09938317652559227
2026,-0.09938317652559227
2027,-0.09938317652559227
2028,-0.09938317652559227
2029,-0.46466126793424944
2030,-0.09938317652559227
2031,-0.09938317652559227
2032,-0.09938317652559227
2033,-0.45819354266900975
2034,-0.09938317652559227
2035,-0.4517077812906007
2036,-0.09938317652559227
2037,-0.09938317652559227
2038,-0.4452182126298719
2039,-0.43870010656837044
2040,-0.09938317652559227
2041,-0.4321682979462869
2042,-0.09938317652559227
2043,-0.09938317652559227
2044,-0.09938317652559227
2045,-0.09938317652559227
2046,-0.4256142748273675
2047,-0.09938317652559227
2048,-0.419054012868503
2049,-0.09938317652559227
2050,-0.4124720393159493
2051,-0.40590830867333594
2052,-0.09938317652559227
2053,-0.3993411228045473
2054,-0.09938317652559227
2055,-0.3927716606645605
2056,-0.09938317652559227
2057,-0.09938317652559227
2058,-0.38621001453632825
2059,-0.09938317652559227
2060,-0.09938317652559227
2061,-0.09938317652559227
2062,-0.37964600848285623
2063,-0.09938317652559227
2064,-0.3730964196680637
2065,-0.09938317652559227
2066,-0.36656826505598816
2067,-0.09938317652559227
2068,-0.09938317652559227
2069,-0.09938317652559227
2070,-0.09938317652559227
2071,-0.3600294083937216
2072,-0.3534792035787515
2073,-0.09938317652559227
2074,-0.09938317652559227
2075,-0.346893460942204
2076,-0.09938317652559227
2077,-0.34028148591737445
2078,-0.3336855564411045
2079,-0.09938317652559227
2080,-0.09938317652559227
2081,-0.09938317652559227
2082,-0.09938317652559227
2083,-0.09938317652559227
2084,-0.09938317652559227
2085,-0.09938317652559227
2086,-0.09938317652559227
2087,-0.09938317652559227
2088,-0.09938317652559227
2089,-0.09938317652559227
2090,-0.09938317652559227
2091,-0.3270461339664893
2092,-0.3203933401686052
2093,-0.3137045705648559
2094,-0.3070342486231178
2095,-0.09938317652559227
2096,-0.09938317652559227
2097,-0.09938317652559227
2098,-0.30032376692716584
2099,-0.2936439238411341
2100,-0.28695033004263626
2101,-0.09938317652559227
2102,-0.2802621236023631
2103,-0.2735596429810687
2104,-0.09938317652559227
2105,-0.09938317652559227
2106,-0.09938317652559227
2107,-0.09938317652559227
2108,-0.2668645534470731
2109,-0.09938317652559227
2110,-0.09938317652559227
2111,-0.26012081896270467
2112,-0.09938317652559227
2113,-0.09938317652559227
2114,-0.2533799358464491
2115,-0.2466359178687839
2116,-0.09938317652559227
2117,-0.09938317652559227
2118,-0.09938317652559227
2119,-0.09938317652559227
2120,-0.09938317652559227
2121,-0.09938317652559227
2122,-0.09938317652559227
2123,-0.09938317652559227
2124,-0.09938317652559227
2125,-0.09938317652559227
2126,-0.09938317652559227
2127,-0.09938317652559227
2128,-0.09938317652559227
2129,-0.09938317652559227
2130,-0.09938317652559227
2131,-0.09938317652559227
2132,-0.23987980124818048
2133,-0.09938317652559227
2134,-0.09938317652559227
2135,-0.23311669425285989
2136,-0.09938317652559227
2137,-0.09938317652559227
2138,-0.09938317652559227
2139,-0.226338338581068
2140,-0.09938317652559227
2141,-0.21956551522522116
2142,-0.21278590545623927
2143,-0.2059900346289252
2144,-0.09938317652559227
2145,-0.19918628603045455
2146,-0.09938317652559227
2147,-0.19235540447864405
2148,-0.09938317652559227
2149,-0.09938317652559227
2150,-0.1855168267763644
2151,-0.09938317652559227
2152,-0.09938317652559227
2153,-0.09938317652559227
2154,-0.09938317652559227
2155,-0.09938317652559227
2156,-0.17864153873376326
2157,-0.1717585881222592
2158,-0.09938317652559227
2159,-0.09938317652559227
2160,-0.16484311099512172
2161,-0.09938317652559227
2162,-0.09938317652559227
2163,-0.15790401907007753
2164,-0.09938317652559227
2165,-0.09938317652559227
2166,-0.09938317652559227
2167,-0.09938317652559227
2168,-0.09938317652559227
2169,-0.09938317652559227
2170,-0.15095008971359683
2171,-0.14399358028143866
2172,-0.13704000512477443
2173,-0.09938317652559227
2174,-0.13005082432792694
2175,-0.12304529175157483
2176,-0.11606372737568284
2177,-0.1090513284235081
2178,-0.10204205410693461
2179,-0.09938317652559227
2180,-0.09502837693934597
2181,-0.08800014243235503
2182,-0.08093236999905318
2183,-0.09938317652559227
2184,-0.09938317652559227
2185,-0.09938317652559227
2186,-0.09938317652559227
2187,-0.07385175990350737
2188,-0.0667192035192867
2189,-0.09938317652559227
2190,-0.05961909568645447
2191,-0.09938317652559227
2192,-0.09938317652559227
2193,-0.09938317652559227
2194,-0.05250149956571867
2195,-0.04537802852187541
2196,-0.09938317652559227
2197,-0.0382342619261286
2198,-0.09938317652559227
2199,-0.031101037163142903
2200,-0.09938317652559227
2201,-0.09938317652559227
2202,-0.09938317652559227
2203,-0.09938317652559227
2204,-0.02391678401620699
2205,-0.09938317652559227
2206,-0.016707515388506452
2207,-0.09938317652559227
2208,-0.009505154968725428
2209,-0.002314897531791132
2210,0.004896256226196558
2211,0.012096950771864668
2212,-0.09938317652559227
2213,0.019317746790374984
2214,-0.09938317652559227
2215,0.026557416253071675
2216,-0.09938317652559227
2217,0.03379220135515002
2218,0.04105819787415508
2219,-0.09938317652559227
2220,0.04834812065495574
2221,-0.09938317652559227
2222,-0.09938317652559227
2223,0.05569099645514663
2224,-0.09938317652559227
2225,-0.09938317652559227
2226,0.06301070486328848
2227,0.07035147100024265
2228,-0.09938317652559227
2229,-0.09938317652559227
2230,0.07767412414532457
2231,0.08498911997329858
2232,-0.09938317652559227
2233,0.09226288240538282
2234,-0.09938317652559227
2235,-0.09938317652559227
2236,-0.09938317652559227
2237,-0.09938317652559227
2238,0.09955451722354636
2239,-0.09938317652559227
2240,0.1068307164969456
2241,0.11410578741383272
2242,-0.09938317652559227
2243,-0.09938317652559227
2244,-0.09938317652559227
2245,0.12134072292804542
2246,0.1286046921260616
2247,0.13586365329494904
2248,-0.09938317652559227
2249,0.14312900688471283
